alntmscore,evalue,lddt,neighbor_id,rmsd,target_id,tm_score
0.1288,3.529,0.2043,ADRB2,27.99,SLC6A6,0.06751
0.1004,1.723,0.2998,KCNMA1,31.21,SLC6A6,0.06717
0.08725,0.7104,0.3345,CFTR,36.64,SLC6A6,0.06366
0.1076,3.383,0.1921,TRPC6,28.7,SLC6A6,0.06263
0.8891,7.195e-18,0.8115,BDKRB2,4.034,CCRL2,0.8008
0.8645,3.73e-17,0.7661,AGTR2,7.457,CCRL2,0.7612
0.8343,4.248e-17,0.789,OPRD1,8.631,CCRL2,0.759
0.8399,1.032e-19,0.7735,AGTR1,14.66,CCRL2,0.7498
0.9148,2.317e-17,0.791,ORL1,2.126,CCRL2,0.7306
0.8148,1.663e-13,0.7278,NPY2R,5.14,CCRL2,0.7284
0.8246,6.273e-17,0.7568,OPRK1,7.517,CCRL2,0.7164
0.7218,1.88e-12,0.6864,EDNRA,12.27,CCRL2,0.7144
0.7825,3.276e-17,0.7491,OPRM1,9.257,CCRL2,0.7142
0.779,5.796e-12,0.7,EDNRB,8.313,CCRL2,0.7056
0.7806,2.156e-13,0.7318,NPY1R,7.249,CCRL2,0.7043
0.6978,4.47e-12,0.6952,GIPR,12.02,CCRL2,0.6742
0.8221,7.849e-12,0.6513,PTAFR,3.686,CCRL2,0.6692
0.7313,3.814e-08,0.6774,CHRM2,12.34,CCRL2,0.666
0.6657,1.711e-11,0.6751,ADRB1,13.77,CCRL2,0.664
0.6762,9.746e-12,0.6751,ADRA1A,9.951,CCRL2,0.6619
0.7417,9.006e-07,0.679,HRH1,7.194,CCRL2,0.6554
0.726,1.026e-06,0.6633,CHRM3,9.45,CCRL2,0.6525
0.7197,1.04e-08,0.6762,ADRA2A,10.75,CCRL2,0.6499
0.6924,3.138e-11,0.6568,PTGIR,9.701,CCRL2,0.6496
0.9868,2.571e-44,0.9229,CDK1,0.9958,CDK2,0.9574
0.9253,5.383e-30,0.7928,CDK6,2.338,CDK2,0.8894
0.8937,1.045e-34,0.8027,CDK5,3.676,CDK2,0.8736
0.8437,3.67e-28,0.7612,ICK,3.977,CDK2,0.8336
0.868,8.108e-26,0.7474,CDK4,3.853,CDK2,0.8291
0.8508,4.011e-24,0.7334,MAPK14,2.863,CDK2,0.8241
0.851,2.468e-23,0.7495,MAPK11,3.011,CDK2,0.8155
0.8371,7.617e-24,0.7379,MAPK1,3.259,CDK2,0.8081
0.827,3.752e-21,0.7051,GSK3B,4.015,CDK2,0.7742
0.814,1.949e-18,0.6952,CHEK2,4.522,CDK2,0.7413
0.8317,1.396e-15,0.6639,WNK2,4.225,CDK2,0.7371
0.8131,2.247e-14,0.656,AKT2,5.72,CDK2,0.7286
0.8013,9.6e-16,0.6383,FYN,6.886,CDK2,0.7266
0.8046,1.178e-13,0.652,AKT1,5.731,CDK2,0.723
0.8496,9.1e-16,0.6668,SRC,4.302,CDK2,0.7181
0.8237,7.683e-14,0.6202,BRAF,3.734,CDK2,0.7165
0.8185,4.728e-13,0.6238,RAF1,3.486,CDK2,0.7142
0.7974,6.574e-15,0.6522,AKT3,6.884,CDK2,0.7138
0.7649,5.881e-14,0.6294,FGFR4,3.926,CDK2,0.7135
0.8051,5.101e-18,0.6707,AURKB,5.998,CDK2,0.7096
0.9045,5.966e-22,0.6769,AURKB,2.693,CHEK1,0.4969
0.8677,4.532e-20,0.659,SGK1,3.414,CHEK1,0.4925
0.8737,1.201e-19,0.6662,PRKACA,3.06,CHEK1,0.4894
0.8475,5.027e-18,0.6285,ROCK2,3.527,CHEK1,0.4827
0.8533,1.132e-17,0.6728,AKT1,3.467,CHEK1,0.4802
0.8156,1.4e-15,0.6094,STRADA,4.505,CHEK1,0.4757
0.8413,1.898e-18,0.6719,AKT3,3.823,CHEK1,0.4746
0.6804,3.708e-15,0.5825,LATS1,23.01,CHEK1,0.4727
0.8432,2.784e-20,0.6501,TSSK6,3.316,CHEK1,0.4726
0.8351,2.772e-18,0.6458,AKT2,3.65,CHEK1,0.4709
0.821,5.307e-18,0.628,CDK5,5.834,CHEK1,0.4704
0.7339,9.868e-17,0.6001,TREM2,12.8,CHEK1,0.4679
0.7902,1.835e-15,0.6043,CDK4,5.937,CHEK1,0.4679
0.8074,1.387e-11,0.6068,WEE1,4.843,CHEK1,0.4658
0.8223,6.561e-16,0.6092,MAPK1,5.083,CHEK1,0.4651
0.6031,2.842e-17,0.541,AXL,27.49,CHEK1,0.465
0.7188,2.346e-16,0.6166,CHEK2,23.81,CHEK1,0.4588
0.6779,4.605e-15,0.5637,FGFR4,14.13,CHEK1,0.4543
0.587,4.013e-14,0.5291,ERBB2,31.21,CHEK1,0.453
0.8143,5.578e-16,0.5906,IKBKB,3.692,CHEK1,0.4512
0.3534,3.639,0.4668,APP,28.04,CLDN18,0.2678
0.4112,3.639,0.3818,AGTR2,11.25,CLDN18,0.2538
0.3646,3.458,0.4122,PTGIR,11.05,CLDN18,0.2461
0.4147,9.121,0.3943,PTAFR,10.99,CLDN18,0.246
0.4067,2.678,0.4092,GNRHR,11.21,CLDN18,0.2417
0.3882,0.9641,0.3837,CNR1,10.19,CLDN18,0.2361
0.3577,0.3297,0.3646,FSHR,11.2,CLDN18,0.2353
0.2948,2.545,0.3817,CCRL2,20.42,CLDN18,0.2353
0.3987,3.122,0.3674,ADORA1,11.12,CLDN18,0.2338
0.3988,1.245,0.3564,VAV1,12.88,CLDN18,0.23
0.2367,2.545,0.4417,GRM1,29.03,CLDN18,0.2297
0.3749,1.971,0.3727,BDKRB2,11.14,CLDN18,0.2292
0.3467,1.607,0.3898,MAS1,10.94,CLDN18,0.2284
0.368,1.527,0.4242,GRM5,11.33,CLDN18,0.2167
0.2665,0.6742,0.3763,GRM8,24.23,CLDN18,0.2165
0.3508,5.203,0.3505,NPY1R,11.42,CLDN18,0.2138
0.2447,1.183,0.4168,DRD2,37.15,CLDN18,0.2107
0.3322,2.678,0.3505,NPY2R,11.2,CLDN18,0.2072
0.3311,0.9161,0.3334,CNR2,9.952,CLDN18,0.205
0.2415,1.971,0.431,AGTR1,21.98,CLDN18,0.2048
0.6099,3.029,0.4973,DDC,3.592,CTAG1A,0.2893
0.6062,0.3212,0.5725,HMGCR,5.736,CTAG1A,0.2641
0.3983,1.434,0.4853,AKT1,7.789,CTAG1A,0.2219
0.3531,1.526,0.4666,AKT3,7.561,CTAG1A,0.2123
0.5451,1.05,0.4474,STRADA,3.934,CTAG1A,0.2082
0.63,3.431,0.488,MAP2K2,3.2,CTAG1A,0.2068
0.247,3.029,0.584,WNK2,24.49,CTAG1A,0.1939
0.4462,3.886,0.3807,AURKB,4.693,CTAG1A,0.1879
0.4887,2.36,0.4217,TSSK6,4.291,CTAG1A,0.1871
0.388,8.733,0.3843,MAPK11,4.803,CTAG1A,0.1837
0.274,5.307,0.5769,RAF1,20.64,CTAG1A,0.1821
0.4533,2.084,0.3282,MAP2K1,4.423,CTAG1A,0.1801
0.2313,1.624,0.5651,TREM2,21.04,CTAG1A,0.1791
0.3904,3.431,0.3848,MAPK14,4.857,CTAG1A,0.1784
0.4788,0.6786,0.377,RIPK2,4.649,CTAG1A,0.1771
0.4097,3.651,0.3789,PBK,4.518,CTAG1A,0.1747
0.3919,5.307,0.3564,MAPK1,5.011,CTAG1A,0.1704
0.2106,2.674,0.6273,HNRNPH1,30.8,CTAG1A,0.169
0.3908,3.223,0.3733,HRH3,20.24,CTAG1A,0.1634
0.4413,0.7223,0.3647,CPT2,3.71,CTAG1A,0.1572
0.2885,5.943,0.1727,ATXN2,20.78,CTSK,0.1309
0.103,3.656,0.1763,BACE2,31.79,CTSK,0.09923
0.1464,6.71,0.1856,PTGS1,19.68,CTSK,0.09516
0.1968,2.539,0.1596,PLG,16.57,CTSK,0.0918
0.3655,5.943,0.1788,LCK,7.566,CTSK,0.09086
0.1768,8.05,0.3061,WNK2,25.23,CTSK,0.08901
0.2919,6.315,0.1484,FYN,8.136,CTSK,0.08701
0.1856,9.655,0.2832,KCNMA1,24.85,CTSK,0.0835
0.14,4.128,0.1526,F9,12.41,CTSK,0.07684
0.2037,9.088,0.1456,ALOX5,13.35,CTSK,0.07605
0.1195,9.655,0.1488,IDH2,25.56,CTSK,0.07548
0.1416,3.885,0.1627,F10,12.75,CTSK,0.07535
0.5582,9.088,0.3858,YWHAB,5.956,CTSK,0.07328
0.1462,5.943,0.1315,FGFR4,11.19,CTSK,0.07103
0.1534,4.387,0.1404,REL,11.52,CTSK,0.07041
0.134,3.047,0.1504,F12,13.48,CTSK,0.06968
0.1564,2.249,0.1671,F2,13.74,CTSK,0.06939
0.426,1.47,0.2051,PSMA1,5.025,CTSK,0.06857
0.1576,4.953,0.1436,CDC20,14.27,CTSK,0.06842
0.2058,8.553,0.1416,VHL,10.92,CTSK,0.06777
0.3152,0.1529,0.2868,GRM5,17.99,DDC,0.1797
0.5765,2.402,0.3433,HSD17B10,8.035,DDC,0.1709
0.2953,0.9085,0.267,GRM1,17.67,DDC,0.1647
0.4561,4.121,0.2994,HDAC2,6.148,DDC,0.1624
0.4399,0.1106,0.3364,GRM4,7.536,DDC,0.1567
0.3063,0.007839,0.2621,GRK6,16.01,DDC,0.1562
0.2569,5.115,0.238,DOT1L,18.03,DDC,0.1538
0.3446,5.398,0.2565,GAMT,10.78,DDC,0.1536
0.1585,3.699,0.2357,NLRP3,23.4,DDC,0.1523
0.293,0.2355,0.2689,GCH1,18.47,DDC,0.1516
0.4033,0.09923,0.3172,GRM8,7.903,DDC,0.1496
0.3064,0.3085,0.2315,GRIN2B,15.81,DDC,0.1493
0.281,1.128,0.2293,HSD11B1,11.52,DDC,0.1462
0.2988,0.2231,0.257,GRIA2,16.6,DDC,0.145
0.2886,0.03369,0.2403,GRIA1,16.37,DDC,0.14
0.355,1.19,0.2453,GLA,8.01,DDC,0.1384
0.4036,1.19,0.2792,DYRK1A,7.078,DDC,0.1288
0.4419,2.275,0.2701,PARK7,7.337,DDC,0.1278
0.2389,0.2485,0.259,ALDOA,16.21,DDC,0.1251
0.423,1.128,0.2923,GRIN1,6.143,DDC,0.1243
0.7387,4.338e-14,0.511,PTGS2,6.766,DYRK1A,0.2391
0.7704,5.435e-14,0.5223,PTGS1,5.735,DYRK1A,0.2385
0.5436,0.0001902,0.4328,NOS1,7.799,DYRK1A,0.1208
0.5066,0.0008062,0.4082,NOS2,9.114,DYRK1A,0.1162
0.1199,0.02603,0.2773,CFTR,33.51,DYRK1A,0.07911
0.3949,0.6707,0.3011,HDAC1,7.132,DYRK1A,0.07107
0.3893,0.4271,0.2976,HDAC2,7.263,DYRK1A,0.07064
0.3891,0.5599,0.2715,TRPC6,10.18,DYRK1A,0.069
0.1334,0.5116,0.2382,ABCC9,26.24,DYRK1A,0.06102
0.1948,1.102,0.3763,PSEN2,28.75,DYRK1A,0.05915
0.2369,4.462,0.3119,GCGR,21.11,DYRK1A,0.05844
0.3104,0.734,0.2776,PRMT5,11.12,DYRK1A,0.05764
0.2169,2.842,0.2778,MAS1,18.86,DYRK1A,0.05696
0.758,0.02077,0.5238,AKT2,3.669,DYRK1A,0.05618
0.1542,2.072,0.3429,OPRK1,31.74,DYRK1A,0.05607
0.1126,0.5116,0.2134,ABCB1,24.89,DYRK1A,0.05597
0.7619,0.03907,0.52,AKT1,3.328,DYRK1A,0.0553
0.7321,0.06418,0.503,AKT3,4.027,DYRK1A,0.05506
0.1151,0.01584,0.316,KCNMA1,34.06,DYRK1A,0.05441
0.1645,8.776,0.334,PPARA,35.58,DYRK1A,0.05381
0.6669,7.52e-56,0.813,F10,21.06,F9,0.6505
0.7866,2.846e-24,0.6932,PLG,10.0,F9,0.469
0.4675,1.99e-27,0.6009,F2,28.01,F9,0.4655
0.8735,1.328e-25,0.7145,F11,3.346,F9,0.4585
0.5726,1.79e-29,0.6489,F12,27.38,F9,0.4512
0.4242,0.008912,0.4588,LTBP3,12.99,F9,0.1231
0.1641,4.855,0.2692,BACE1,20.91,F9,0.09939
0.3984,0.0348,0.4152,SELE,10.5,F9,0.09142
0.1298,0.4476,0.2589,FES,32.36,F9,0.0892
0.1733,1.474,0.1928,CSF1R,18.86,F9,0.0877
0.2641,5.438,0.1931,PKM,14.34,F9,0.08662
0.1893,0.03107,0.273,SPIN1,24.9,F9,0.08517
0.1325,4.587,0.1866,MLST8,18.34,F9,0.08446
0.1446,0.7896,0.2309,FGA,31.54,F9,0.08278
0.1202,5.756,0.2384,FLT1,20.67,F9,0.08073
0.1281,2.072,0.2591,CA9,24.88,F9,0.08066
0.1076,0.9362,0.2331,LCK,26.25,F9,0.08064
0.1167,3.656,0.2049,SHBG,24.05,F9,0.08018
0.1064,6.092,0.2309,SRC,27.33,F9,0.07925
0.09352,3.454,0.2209,FYN,29.86,F9,0.07787
0.4082,0.0,0.836,FGFR3,43.02,FGFR2,0.4001
0.4124,0.0,0.8381,FGFR1,32.72,FGFR2,0.3955
0.3945,0.0,0.8011,FGFR4,36.37,FGFR2,0.3824
0.3977,3.04e-40,0.5909,ROS1,33.62,FGFR2,0.363
0.3763,8.503e-49,0.6099,RET,41.1,FGFR2,0.3561
0.3706,2.896e-53,0.6516,CSF1R,36.53,FGFR2,0.3451
0.3627,2.763e-52,0.66,FLT4,42.39,FGFR2,0.3393
0.3626,1.631e-56,0.6956,FLT1,40.66,FGFR2,0.3387
0.3575,1.688e-31,0.5284,INSR,45.06,FGFR2,0.3387
0.337,3.391e-47,0.6212,AXL,47.63,FGFR2,0.3339
0.3498,1.173e-56,0.6492,KDR,44.85,FGFR2,0.3294
0.3617,6.823e-49,0.6214,FLT3,36.38,FGFR2,0.327
0.4389,4.468e-40,0.6277,NTRK2,31.34,FGFR2,0.3245
0.4355,7.448e-38,0.607,NTRK1,35.55,FGFR2,0.3235
0.7363,3.191e-27,0.7294,ALK,19.12,FGFR2,0.32
0.9472,1.262e-26,0.7702,FES,2.245,FGFR2,0.3191
0.3397,4.324e-51,0.6389,PDGFRA,40.45,FGFR2,0.319
0.3453,1.362e-51,0.634,KIT,40.39,FGFR2,0.3171
0.4278,2.9e-39,0.6029,NTRK3,26.94,FGFR2,0.3169
0.5748,1.185e-27,0.7203,ERBB2,34.54,FGFR2,0.3159
0.471,1.131e-07,0.8419,SNCA,17.74,SNCB,0.4676
0.2729,5.229,0.778,PPHLN1,32.35,SNCB,0.2633
0.3217,6.991,0.6177,TIGIT,18.8,SNCB,0.2173
0.3395,4.863,0.657,PDCD1,11.22,SNCB,0.2122
0.2717,4.863,0.58,REL,8.93,SNCB,0.1776
0.2574,4.522,0.6753,GABRB2,15.68,SNCB,0.1771
0.2352,2.034,0.5951,PECAM1,10.58,SNCB,0.1537
0.318,7.517,0.6368,GRM1,18.71,SNCB,0.1488
0.2203,9.343,0.6166,GRIA1,10.19,SNCB,0.1431
0.2342,9.343,0.4825,ABL1,9.834,SNCB,0.1431
0.2182,6.046,0.5975,CDC16,21.08,SNCB,0.1403
0.2169,3.145,0.5778,PPARD,17.69,SNCB,0.1386
0.2051,9.343,0.5737,TOE1,21.92,SNCB,0.1386
0.2766,2.72,0.5756,PRNP,22.56,SNCB,0.1378
0.1806,3.382,0.6509,APP,17.56,SNCB,0.1364
0.2808,7.517,0.6572,GNB5,19.52,SNCB,0.1306
0.2266,5.623,0.5518,SGK1,20.64,SNCB,0.1298
0.1902,8.082,0.5581,TNFAIP3,16.61,SNCB,0.1212
0.2099,8.69,0.6155,CDC20,16.48,SNCB,0.1173
0.3552,5.623,0.6253,CCND1,12.0,SNCB,0.09548
0.8378,8.687e-78,0.9083,FYN,10.38,SRC,0.8362
0.842,3.736e-65,0.8593,LCK,15.69,SRC,0.7981
0.7841,3.329e-44,0.7405,ABL1,19.21,SRC,0.7134
0.7772,2.963e-21,0.6846,ERBB3,9.871,SRC,0.4528
0.833,9.839e-15,0.6445,RIPK2,5.426,SRC,0.4465
0.6769,1.501e-22,0.5926,CSF1R,24.59,SRC,0.4462
0.5416,4.5e-20,0.5519,BRAF,35.31,SRC,0.4454
0.8165,1.097e-22,0.7027,NTRK2,8.075,SRC,0.4445
0.7889,3.652e-21,0.6838,EGFR,9.518,SRC,0.4441
0.7888,5.268e-21,0.6888,ERBB2,10.32,SRC,0.4425
0.6728,1.582e-22,0.5949,NTRK3,28.7,SRC,0.4414
0.6521,1.507e-29,0.7001,FES,19.2,SRC,0.4408
0.5229,3.851e-22,0.5261,AXL,34.78,SRC,0.4407
0.522,1.156e-22,0.532,RET,30.72,SRC,0.4397
0.803,1.217e-21,0.6771,MET,8.135,SRC,0.4395
0.6494,3.468e-22,0.593,FLT3,27.15,SRC,0.4383
0.824,9.864e-20,0.7064,ALK,6.826,SRC,0.4378
0.8023,4.051e-19,0.6456,ARAF,11.2,SRC,0.4378
0.5439,7.606e-23,0.541,NTRK1,23.88,SRC,0.4378
0.4498,2.407e-24,0.5666,INSR,30.3,SRC,0.4372
0.2735,0.8772,0.4935,FGA,28.17,TRIM59,0.1785
0.8318,0.0006336,0.6296,BRCA1,3.055,TRIM59,0.1614
0.223,3.958,0.3248,PHF13,17.2,TRIM59,0.09875
0.4051,8.661,0.5242,FES,6.795,TRIM59,0.0969
0.2576,4.743,0.2884,PRKN,15.79,TRIM59,0.09198
0.3989,9.198,0.5468,IKBKB,25.34,TRIM59,0.08734
0.2979,9.198,0.4253,CHUK,29.76,TRIM59,0.07592
0.4311,4.204,0.5807,ACE2,15.17,TRIM59,0.07417
0.211,3.304,0.443,SNCB,27.21,TRIM59,0.07364
0.2253,8.661,0.2792,TNFAIP3,12.84,TRIM59,0.07212
0.284,8.156,0.4385,EZH2,19.83,TRIM59,0.0683
0.3448,4.466,0.3816,AKT2,17.99,TRIM59,0.06518
0.2982,9.768,0.3095,OLA1,11.54,TRIM59,0.06498
0.2756,5.037,0.2803,BRAF,9.557,TRIM59,0.0647
0.2689,6.808,0.2747,PIN1,16.59,TRIM59,0.05821
0.1587,5.683,0.2459,PIK3CA,12.82,TRIM59,0.05154
0.1984,3.111,0.2947,SHP1,13.65,TRIM59,0.05106
0.1729,7.231,0.2418,SPIN1,14.34,TRIM59,0.04642
0.1938,7.679,0.1971,KLF5,17.8,TRIM59,0.04469
0.8086,8.5e-55,0.8047,KCNJ11,12.14,TRPV1,0.672
0.3589,1.317e-06,0.3956,CXCL14,18.21,TRPV1,0.2686
0.3373,2.307e-07,0.3834,TRPC6,18.61,TRPV1,0.2489
0.2388,1.614,0.3756,CACNA1C,42.53,TRPV1,0.2257
0.2216,0.1316,0.3784,CACNA1D,43.13,TRPV1,0.2122
0.2673,0.009058,0.4663,KCNA5,31.69,TRPV1,0.2081
0.2111,0.1209,0.3767,SOS1,45.74,TRPV1,0.1813
0.1702,0.06671,0.2921,PARP2,23.78,TRPV1,0.1345
0.5941,0.04955,0.433,CDKN2A,12.91,TRPV1,0.1284
0.2802,0.6614,0.277,DLL3,14.96,TRPV1,0.1218
0.1234,3.774,0.3578,KCNH2,46.28,TRPV1,0.1183
0.1791,0.8534,0.3707,GRK3,26.32,TRPV1,0.1165
0.1698,2.468,0.2651,CDC23,22.88,TRPV1,0.1097
0.1432,0.6901,0.2849,MTOR,21.37,TRPV1,0.1059
0.1956,1.055,0.3415,CNR1,18.75,TRPV1,0.1047
0.1259,0.01272,0.3072,CDC16,41.0,TRPV1,0.1007
0.3458,0.3972,0.419,KCNJ1,13.45,TRPV1,0.0946
0.1149,0.2951,0.2732,ATR,33.66,TRPV1,0.089
0.1083,0.01169,0.3543,HEATR6,40.59,TRPV1,0.08785
0.1438,1.684,0.4027,ADRA1A,35.88,TRPV1,0.08739
0.866,3.17e-46,0.7936,ACE2,10.69,ACE,0.4317
0.1001,2.174,0.2127,ATR,34.67,ACE,0.09145
0.1861,1.936,0.2036,SLC9A3,22.23,ACE,0.08803
0.08662,0.09172,0.2527,MTOR,39.34,ACE,0.07681
0.07909,1.128,0.235,CACNA1C,43.2,ACE,0.07513
0.07501,5.93,0.2349,CACNA1D,43.24,ACE,0.07496
0.07953,0.3977,0.2072,HEATR6,33.1,ACE,0.07495
0.1645,1.368,0.1984,PTGS2,18.64,ACE,0.0731
0.1308,6.405,0.2205,CDC16,28.55,ACE,0.07275
0.1649,6.163,0.1993,CCRL2,20.25,ACE,0.07184
0.08879,0.2408,0.2141,ABCB1,47.87,ACE,0.07167
0.1437,7.474,0.2162,ORL1,23.97,ACE,0.07101
0.1811,1.044,0.2988,GCH1,25.93,ACE,0.07068
0.1438,2.091,0.1932,SLC6A4,24.29,ACE,0.06839
0.1107,1.659,0.2283,PARP2,28.08,ACE,0.06722
0.2146,3.324,0.2194,KCNMA1,19.2,ACE,0.06705
0.1255,0.8946,0.1845,PTGS1,27.43,ACE,0.06593
0.1515,1.659,0.2026,NPY1R,24.47,ACE,0.0659
0.1763,0.4296,0.3144,HTR2A,29.39,ACE,0.06533
0.1773,5.489,0.3092,PTGIR,27.19,ACE,0.06406
0.1626,0.817,0.2629,DDC,21.29,AGT,0.108
0.1982,0.9695,0.2119,ALDH5A1,13.28,AGT,0.106
0.1702,6.367,0.3017,PPARA,16.55,AGT,0.1005
0.1967,4.788,0.2196,PARP1,16.84,AGT,0.1001
0.1511,8.466,0.2656,PPARG,19.84,AGT,0.09913
0.1368,1.53,0.2493,ESR2,19.79,AGT,0.09652
0.1252,4.272,0.2325,MAGEA4,23.37,AGT,0.09331
0.4457,6.015,0.2516,HSD11B1,6.706,AGT,0.09057
0.174,6.015,0.2748,MTOR,21.97,AGT,0.0897
0.1757,6.015,0.2719,TRPV4,20.71,AGT,0.08403
0.1903,0.1751,0.2638,KCNMA1,21.4,AGT,0.08364
0.149,5.681,0.1956,MET,18.18,AGT,0.08122
0.1328,2.281,0.2849,PARP2,21.44,AGT,0.08038
0.2609,6.367,0.2545,SCD,25.5,AGT,0.0803
0.1868,2.707,0.2587,HEATR6,21.17,AGT,0.07856
0.1702,1.715,0.2201,AKT2,29.07,AGT,0.07843
0.2023,8.962,0.1965,GRM1,18.74,AGT,0.07783
0.215,2.866,0.2072,CPT2,13.7,AGT,0.07773
0.2227,6.367,0.1936,GIPR,24.24,AGT,0.07599
0.191,8.466,0.2773,WNT3,15.39,AGT,0.0754
0.9391,1.095e-77,0.9418,AKT1,3.707,AKT2,0.9353
0.9068,7.259e-76,0.9218,AKT3,3.461,AKT2,0.9013
0.8468,6.694e-41,0.845,SGK1,9.222,AKT2,0.6782
0.9347,1.906e-32,0.8123,PRKACA,2.991,AKT2,0.6237
0.7642,2.43e-25,0.716,LATS1,18.05,AKT2,0.6178
0.8006,9.806e-27,0.7031,ROCK2,13.6,AKT2,0.6132
0.846,1.091e-24,0.7006,AURKB,14.0,AKT2,0.5368
0.6755,1.757e-16,0.5933,STRADA,16.43,AKT2,0.509
0.6157,3.371e-13,0.5076,ERBB2,21.08,AKT2,0.4948
0.8976,3.097e-18,0.6636,TSSK6,2.272,AKT2,0.4923
0.8154,3.115e-14,0.6181,MAPK1,6.107,AKT2,0.4912
0.5175,2.008e-13,0.4676,ROS1,31.5,AKT2,0.485
0.5059,4.949e-16,0.4593,FGFR2,30.06,AKT2,0.4841
0.5348,3.54e-15,0.4691,AXL,33.87,AKT2,0.4833
0.7293,4.687e-18,0.6095,TREM2,15.29,AKT2,0.4818
0.7921,8.536e-15,0.5902,CHUK,7.312,AKT2,0.4793
0.5153,1.715e-15,0.4638,FGFR3,22.33,AKT2,0.477
0.7624,1.394e-15,0.5872,MAP2K2,6.783,AKT2,0.4742
0.5689,1.193e-15,0.5009,ABL1,29.04,AKT2,0.4738
0.613,4.83e-15,0.5163,FES,19.88,AKT2,0.4734
0.7425,2.261e-75,0.8702,RAF1,16.35,ARAF,0.7413
0.4789,6.029e-72,0.8055,BRAF,36.71,ARAF,0.4782
0.8075,2.142e-18,0.6818,RIPK2,27.49,ARAF,0.416
0.6772,4.433e-18,0.651,AXL,23.31,ARAF,0.3912
0.8328,1.246e-20,0.6845,FYN,3.657,ARAF,0.3908
0.8504,5.336e-20,0.6879,SRC,3.647,ARAF,0.3896
0.8406,4.304e-21,0.6885,LCK,3.866,ARAF,0.3888
0.8244,9.366e-14,0.6398,MAP2K1,3.763,ARAF,0.3886
0.7571,2.918e-15,0.6586,ERBB3,24.68,ARAF,0.387
0.7235,7.488e-14,0.6514,EGFR,14.0,ARAF,0.384
0.7083,3.999e-19,0.626,CSF1R,14.31,ARAF,0.3834
0.6868,8.275e-19,0.664,NTRK3,25.08,ARAF,0.3831
0.8239,4.266e-20,0.6724,FES,4.08,ARAF,0.3828
0.6977,3.544e-18,0.6356,MOS,17.4,ARAF,0.3826
0.567,1.605e-17,0.6442,WNK2,33.67,ARAF,0.3808
0.5529,8.275e-19,0.6199,NTRK2,28.3,ARAF,0.3803
0.7327,1.955e-14,0.6541,ERBB2,16.53,ARAF,0.3795
0.5648,3.114e-16,0.6299,CHEK2,33.42,ARAF,0.3795
0.7078,2.226e-16,0.6412,ROS1,12.67,ARAF,0.378
0.5508,3.225e-20,0.6306,FGFR2,29.71,ARAF,0.3767
0.352,6.017,0.3215,SLC12A1,7.616,BACE2,0.09539
0.3927,4.39,0.2947,SLC12A3,7.87,BACE2,0.08765
0.1884,5.14,0.2519,F5,15.23,BACE2,0.08641
0.2405,9.653,0.2696,CHRM3,11.04,BACE2,0.07626
0.3466,3.375,0.2771,SLC12A2,8.162,BACE2,0.07579
0.248,6.684,0.2806,GRM1,22.67,BACE2,0.07534
0.2864,9.653,0.3132,GRM5,20.07,BACE2,0.07449
0.1474,7.425,0.2197,TP63,15.97,BACE2,0.07414
0.3446,5.709,0.3366,KCNMA1,12.61,BACE2,0.07142
0.177,8.691,0.2219,CTSK,13.56,BACE2,0.07123
0.2168,2.595,0.2501,NECTIN4,13.56,BACE2,0.07007
0.2515,9.653,0.2807,GNRHR,12.19,BACE2,0.06946
0.1946,1.455,0.2517,TIGIT,15.17,BACE2,0.06888
0.1346,2.735,0.1948,PNPLA6,21.76,BACE2,0.06831
0.2947,8.247,0.2737,SLC45A3,18.77,BACE2,0.06746
0.4779,5.14,0.3373,PRNP,10.05,BACE2,0.06713
0.2028,3.749,0.2448,ALOX5,12.89,BACE2,0.06526
0.1543,5.417,0.2248,CSF1R,17.68,BACE2,0.06514
0.1451,6.684,0.2539,NUMBL,14.61,BACE2,0.06511
0.2269,2.103,0.1817,PDGFRA,18.1,BACE2,0.06497
0.2103,1.845,0.2827,GRK6,14.58,BRCA1,0.04414
0.7091,0.04411,0.474,PARP1,3.557,BRCA1,0.04164
0.2115,3.893,0.2905,AKR1B1,14.54,BRCA1,0.04094
0.2629,5.313,0.3056,DDC,17.87,BRCA1,0.04069
0.2527,3.893,0.2562,GRM4,11.44,BRCA1,0.03984
0.1734,3.658,0.2557,PRMT5,18.09,BRCA1,0.03971
0.1253,5.313,0.2098,HSD11B1,19.24,BRCA1,0.03877
0.1541,4.408,0.2625,GLA,21.99,BRCA1,0.03792
0.1898,3.658,0.3533,GCH1,23.61,BRCA1,0.03764
0.8318,0.0009911,0.6595,TRIM59,3.055,BRCA1,0.03669
0.2021,6.017,0.259,GRIA1,15.52,BRCA1,0.03623
0.04212,4.992,0.6282,BICRA,81.51,BRCA1,0.03527
0.1882,3.035,0.2923,GRIA2,20.88,BRCA1,0.035
0.03527,0.9305,0.6112,WNK2,86.71,BRCA1,0.03317
0.2208,0.09308,0.2965,PARK7,15.3,BRCA1,0.03291
0.04188,3.23,0.6064,BRD4,66.11,BRCA1,0.03281
0.2191,4.992,0.2616,NOS2,16.03,BRCA1,0.03185
0.03423,0.3231,0.6113,MAP2,84.84,BRCA1,0.03095
0.1142,6.813,0.5313,MYC,45.97,BRCA1,0.0305
0.1575,3.658,0.2119,ABCB1,18.05,BRCA1,0.02966
