hotspot_residues,license,mean_score,n_variants,pct_pathogenic,source,target_id,uniprot_id,updated_at
"[{""residue"":155,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":120,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":59,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":112,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":157,""mean_score"":0.9983,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7100826283500166,3097,0.6851792056829189,AlphaMissense,PIN1,Q13526,2026-05-26 11:25:37.824922+00:00
"[{""residue"":2474,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":2494,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":2480,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":2475,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":2335,""mean_score"":0.9991,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5391382056692489,50236,0.47312684130902144,AlphaMissense,ATR,Q13535,2026-05-26 11:25:37.824922+00:00
"[{""residue"":149,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":99,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":209,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":264,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":269,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7833468115308907,9158,0.7671980781830093,AlphaMissense,HDAC1,Q13547,2026-05-26 11:25:37.824922+00:00
"[{""residue"":380,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":405,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":410,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":438,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":375,""mean_score"":0.9991,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6522043303005847,8683,0.6210986986064724,AlphaMissense,KLF5,Q13887,2026-05-26 11:25:37.824922+00:00
"[{""residue"":199,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":993,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1025,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":332,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":1307,""mean_score"":0.9994,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.734194348207317,42199,0.711723026612005,AlphaMissense,CACNA1D,Q13936,2026-05-26 11:25:37.824922+00:00
"[{""residue"":135,""mean_score"":0.9891,""n_substitutions"":19},{""residue"":46,""mean_score"":0.988,""n_substitutions"":19},{""residue"":45,""mean_score"":0.9873,""n_substitutions"":19},{""residue"":70,""mean_score"":0.9856,""n_substitutions"":19},{""residue"":68,""mean_score"":0.9836,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.568330196253346,4484,0.5111507582515611,AlphaMissense,GAMT,Q14353,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1728,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":326,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":1275,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":1742,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":1363,""mean_score"":0.999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6243018796992598,38304,0.5745352965747702,AlphaMissense,SOS1,Q14524,2026-05-26 11:25:37.824922+00:00
"[{""residue"":254,""mean_score"":0.997,""n_substitutions"":19},{""residue"":282,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":58,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":142,""mean_score"":0.9945,""n_substitutions"":19},{""residue"":40,""mean_score"":0.9943,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6090641380236304,7448,0.5648496240601504,AlphaMissense,KCNJ1,Q14654,2026-05-26 11:25:37.824922+00:00
"[{""residue"":54,""mean_score"":0.9883,""n_substitutions"":19},{""residue"":123,""mean_score"":0.9867,""n_substitutions"":19},{""residue"":117,""mean_score"":0.986,""n_substitutions"":19},{""residue"":52,""mean_score"":0.9756,""n_substitutions"":19},{""residue"":68,""mean_score"":0.9638,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.41939572368420874,5472,0.3029970760233918,AlphaMissense,PDCD1,Q15116,2026-05-26 11:25:37.824922+00:00
"[{""residue"":124,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":172,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":226,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":269,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5655261223658733,9823,0.4985238725440293,AlphaMissense,NECTIN4,Q15223,2026-05-26 11:25:37.824922+00:00
"[{""residue"":150,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":168,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":205,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":33,""mean_score"":0.998,""n_substitutions"":19},{""residue"":170,""mean_score"":0.998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6715150954308878,6916,0.6308559861191441,AlphaMissense,MAPK11,Q15759,2026-05-26 11:25:37.824922+00:00
"[{""residue"":115,""mean_score"":0.9863,""n_substitutions"":19},{""residue"":160,""mean_score"":0.9812,""n_substitutions"":19},{""residue"":132,""mean_score"":0.9795,""n_substitutions"":19},{""residue"":234,""mean_score"":0.9786,""n_substitutions"":19},{""residue"":156,""mean_score"":0.9761,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5063979292493527,4636,0.432053494391717,AlphaMissense,ADIPOQ,Q15848,2026-05-26 11:25:37.824922+00:00
"[{""residue"":681,""mean_score"":1.0,""n_substitutions"":19},{""residue"":655,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":676,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":659,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":571,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7300960843798576,14174,0.7017073514886412,AlphaMissense,EZH2,Q15910,2026-05-26 11:25:37.824922+00:00
"[{""residue"":36,""mean_score"":0.9849,""n_substitutions"":19},{""residue"":33,""mean_score"":0.9831,""n_substitutions"":19},{""residue"":22,""mean_score"":0.9808,""n_substitutions"":19},{""residue"":25,""mean_score"":0.9703,""n_substitutions"":19},{""residue"":14,""mean_score"":0.968,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5986117046347216,2546,0.5506677140612726,AlphaMissense,SNCB,Q16143,2026-05-26 11:25:37.824922+00:00
"[{""residue"":507,""mean_score"":0.9948,""n_substitutions"":19},{""residue"":505,""mean_score"":0.9936,""n_substitutions"":19},{""residue"":27,""mean_score"":0.9924,""n_substitutions"":19},{""residue"":514,""mean_score"":0.989,""n_substitutions"":19},{""residue"":515,""mean_score"":0.9883,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3873673423227499,11495,0.2822966507177033,AlphaMissense,NFE2L2,Q16236,2026-05-26 11:25:37.824922+00:00
"[{""residue"":550,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":697,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":684,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":679,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":588,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6814147794994098,15941,0.6423060033874913,AlphaMissense,NTRK3,Q16288,2026-05-26 11:25:37.824922+00:00
"[{""residue"":343,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":83,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":334,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":483,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":348,""mean_score"":0.999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.684066793770145,18620,0.6529001074113856,AlphaMissense,GRK6,Q16478,2026-05-26 11:25:37.824922+00:00
"[{""residue"":168,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":150,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":205,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":33,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":36,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7487691959064324,6840,0.7264619883040936,AlphaMissense,MAPK14,Q16539,2026-05-26 11:25:37.824922+00:00
"[{""residue"":694,""mean_score"":1.0,""n_substitutions"":19},{""residue"":550,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":676,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":681,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":547,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6011654757331263,15618,0.5416186451530286,AlphaMissense,NTRK2,Q16620,2026-05-26 11:25:37.824922+00:00
"[{""residue"":55,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":30,""mean_score"":0.999,""n_substitutions"":19},{""residue"":29,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":564,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":283,""mean_score"":0.9988,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5093694278068035,15694,0.43564419523384734,AlphaMissense,HIF1A,Q16665,2026-05-26 11:25:37.824922+00:00
"[{""residue"":329,""mean_score"":0.9695,""n_substitutions"":19},{""residue"":336,""mean_score"":0.9688,""n_substitutions"":19},{""residue"":239,""mean_score"":0.9591,""n_substitutions"":19},{""residue"":163,""mean_score"":0.9559,""n_substitutions"":19},{""residue"":238,""mean_score"":0.9542,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.36776032565072886,8721,0.2558192867790391,AlphaMissense,CA9,Q16790,2026-05-26 11:25:37.824922+00:00
"[{""residue"":108,""mean_score"":0.9788,""n_substitutions"":19},{""residue"":45,""mean_score"":0.9613,""n_substitutions"":19},{""residue"":59,""mean_score"":0.9574,""n_substitutions"":19},{""residue"":102,""mean_score"":0.9473,""n_substitutions"":19},{""residue"":106,""mean_score"":0.9334,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.35742254098360615,4636,0.23166522864538394,AlphaMissense,TIGIT,Q495A1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":52,""mean_score"":0.9722,""n_substitutions"":19},{""residue"":806,""mean_score"":0.9622,""n_substitutions"":19},{""residue"":295,""mean_score"":0.9592,""n_substitutions"":19},{""residue"":75,""mean_score"":0.9588,""n_substitutions"":19},{""residue"":345,""mean_score"":0.9482,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.34782754960262185,17993,0.23392430389595953,AlphaMissense,BRDT,Q58F21,2026-05-26 11:25:37.824922+00:00
"[{""residue"":95,""mean_score"":0.6758,""n_substitutions"":19},{""residue"":78,""mean_score"":0.6531,""n_substitutions"":19},{""residue"":88,""mean_score"":0.6488,""n_substitutions"":19},{""residue"":19,""mean_score"":0.6314,""n_substitutions"":19},{""residue"":11,""mean_score"":0.5884,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3416439683278997,2147,0.16534699580810433,AlphaMissense,KLK1,Q5H943,2026-05-26 11:25:37.824922+00:00
"[{""residue"":395,""mean_score"":0.9736,""n_substitutions"":19},{""residue"":404,""mean_score"":0.9664,""n_substitutions"":19},{""residue"":402,""mean_score"":0.9554,""n_substitutions"":19},{""residue"":413,""mean_score"":0.9538,""n_substitutions"":19},{""residue"":97,""mean_score"":0.9501,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.2993742861552704,19437,0.14456963523177446,AlphaMissense,CDCA2,Q69YH5,2026-05-26 11:25:37.824922+00:00
"[{""residue"":933,""mean_score"":0.991,""n_substitutions"":19},{""residue"":974,""mean_score"":0.9894,""n_substitutions"":19},{""residue"":468,""mean_score"":0.9889,""n_substitutions"":19},{""residue"":975,""mean_score"":0.9814,""n_substitutions"":19},{""residue"":1015,""mean_score"":0.976,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.47374551004946663,22439,0.39560586478898346,AlphaMissense,HEATR6,Q6AI08,2026-05-26 11:25:37.824922+00:00
"[{""residue"":531,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":507,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":510,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":560,""mean_score"":0.999,""n_substitutions"":19},{""residue"":532,""mean_score"":0.9989,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.49244748958728074,26410,0.40670200681560015,AlphaMissense,ATAD2,Q6PL18,2026-05-26 11:25:37.824922+00:00
"[{""residue"":261,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":255,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":247,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":278,""mean_score"":0.9977,""n_substitutions"":19},{""residue"":301,""mean_score"":0.9972,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5873165710098885,8189,0.5302234705092197,AlphaMissense,STRADA,Q7RTN6,2026-05-26 11:25:37.824922+00:00
"[{""residue"":68,""mean_score"":0.9968,""n_substitutions"":19},{""residue"":866,""mean_score"":0.9961,""n_substitutions"":19},{""residue"":929,""mean_score"":0.9958,""n_substitutions"":19},{""residue"":70,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":854,""mean_score"":0.9954,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6014043430587345,20976,0.5487700228832952,AlphaMissense,TRPC6,Q7Z2W7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":237,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":235,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":260,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":249,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":274,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5610230701754368,5700,0.49771929824561406,AlphaMissense,PHF13,Q86YI8,2026-05-26 11:25:37.824922+00:00
"[{""residue"":30,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":109,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":10,""mean_score"":0.995,""n_substitutions"":19},{""residue"":33,""mean_score"":0.9947,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4218989029646082,7657,0.313830481911976,AlphaMissense,TRIM59,Q8IWR1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1134,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":102,""mean_score"":0.999,""n_substitutions"":19},{""residue"":642,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":672,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":985,""mean_score"":0.9979,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.60481093588517,26125,0.5541435406698565,AlphaMissense,PNPLA6,Q8IY17,2026-05-26 11:25:37.824922+00:00
"[{""residue"":509,""mean_score"":0.9573,""n_substitutions"":19},{""residue"":378,""mean_score"":0.9558,""n_substitutions"":19},{""residue"":358,""mean_score"":0.9465,""n_substitutions"":19},{""residue"":457,""mean_score"":0.944,""n_substitutions"":19},{""residue"":375,""mean_score"":0.9418,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.37578072710678323,13148,0.27167630057803466,AlphaMissense,PCSK7,Q8NBP7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":376,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":563,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":377,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":576,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":249,""mean_score"":0.9978,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5691644627062281,15941,0.5125148986889154,AlphaMissense,TRPV1,Q8NER1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":308,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":319,""mean_score"":0.9973,""n_substitutions"":19},{""residue"":312,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":309,""mean_score"":0.9956,""n_substitutions"":19},{""residue"":311,""mean_score"":0.9947,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5715786715697547,8702,0.5153987589059986,AlphaMissense,PPHLN1,Q8NEY8,2026-05-26 11:25:37.824922+00:00
"[{""residue"":110,""mean_score"":0.9788,""n_substitutions"":19},{""residue"":109,""mean_score"":0.9695,""n_substitutions"":19},{""residue"":38,""mean_score"":0.9674,""n_substitutions"":19},{""residue"":52,""mean_score"":0.9667,""n_substitutions"":19},{""residue"":104,""mean_score"":0.9646,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.36567669172932366,5719,0.23063472635076063,AlphaMissense,HAVCR2,Q8TDQ0,2026-05-26 11:25:37.824922+00:00
"[{""residue"":163,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":161,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":137,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":246,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":245,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5188114508783309,29203,0.4291682361401226,AlphaMissense,DOT1L,Q8TEK3,2026-05-26 11:25:37.824922+00:00
"[{""residue"":14373,""mean_score"":0.9914,""n_substitutions"":19},{""residue"":14393,""mean_score"":0.9907,""n_substitutions"":19},{""residue"":12616,""mean_score"":0.9801,""n_substitutions"":19},{""residue"":13707,""mean_score"":0.9758,""n_substitutions"":19},{""residue"":13996,""mean_score"":0.9749,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.33691521189408763,275633,0.16434897127702416,AlphaMissense,MUC16,Q8WXI7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":201,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":166,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":204,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":169,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":191,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.486488639523337,10070,0.4063555114200596,AlphaMissense,ESR2,Q92731,2026-05-26 11:25:37.824922+00:00
"[{""residue"":210,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":150,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":207,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":177,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":270,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7797558671268239,9272,0.7661777394305436,AlphaMissense,HDAC2,Q92769,2026-05-26 11:25:37.824922+00:00
"[{""residue"":78,""mean_score"":0.9699,""n_substitutions"":19},{""residue"":60,""mean_score"":0.9682,""n_substitutions"":19},{""residue"":75,""mean_score"":0.9649,""n_substitutions"":19},{""residue"":57,""mean_score"":0.9608,""n_substitutions"":19},{""residue"":93,""mean_score"":0.9584,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.37738456388320585,5377,0.24883764180769946,AlphaMissense,TNFRSF14,Q92956,2026-05-26 11:25:37.824922+00:00
"[{""residue"":200,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":218,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":125,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":205,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":86,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.622973056915545,6536,0.572827417380661,AlphaMissense,AURKB,Q96GD4,2026-05-26 11:25:37.824922+00:00
"[{""residue"":228,""mean_score"":0.9971,""n_substitutions"":19},{""residue"":69,""mean_score"":0.9954,""n_substitutions"":19},{""residue"":64,""mean_score"":0.9953,""n_substitutions"":19},{""residue"":195,""mean_score"":0.9937,""n_substitutions"":19},{""residue"":66,""mean_score"":0.9933,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.47011953560371594,9690,0.3938080495356037,AlphaMissense,TOE1,Q96GM8,2026-05-26 11:25:37.824922+00:00
"[{""residue"":320,""mean_score"":0.9896,""n_substitutions"":19},{""residue"":396,""mean_score"":0.9848,""n_substitutions"":19},{""residue"":491,""mean_score"":0.9828,""n_substitutions"":19},{""residue"":303,""mean_score"":0.9812,""n_substitutions"":19},{""residue"":171,""mean_score"":0.9805,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5026288664699717,10507,0.4366612734367564,AlphaMissense,SLC45A3,Q96JT2,2026-05-26 11:25:37.824922+00:00
"[{""residue"":186,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":229,""mean_score"":0.9955,""n_substitutions"":19},{""residue"":85,""mean_score"":0.994,""n_substitutions"":19},{""residue"":41,""mean_score"":0.9927,""n_substitutions"":19},{""residue"":167,""mean_score"":0.9926,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5497152173913015,6118,0.4839816933638444,AlphaMissense,PBK,Q96KB5,2026-05-26 11:25:37.824922+00:00
"[{""residue"":412,""mean_score"":0.9932,""n_substitutions"":19},{""residue"":231,""mean_score"":0.9925,""n_substitutions"":19},{""residue"":302,""mean_score"":0.9904,""n_substitutions"":19},{""residue"":226,""mean_score"":0.9893,""n_substitutions"":19},{""residue"":232,""mean_score"":0.986,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.45013285409469483,19684,0.36176590123958546,AlphaMissense,NLRP3,Q96P20,2026-05-26 11:25:37.824922+00:00
"[{""residue"":154,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":140,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":157,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":189,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":137,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5527875893437282,9234,0.47834091401342865,AlphaMissense,NR1H4,Q96RI1,2026-05-26 11:25:37.824922+00:00
"[{""residue"":261,""mean_score"":0.9579,""n_substitutions"":19},{""residue"":245,""mean_score"":0.9563,""n_substitutions"":19},{""residue"":248,""mean_score"":0.9459,""n_substitutions"":19},{""residue"":260,""mean_score"":0.9384,""n_substitutions"":19},{""residue"":229,""mean_score"":0.9202,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.3654585710085273,6802,0.2635989414877977,AlphaMissense,TREM2,Q96RU7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":74,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":18,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":15,""mean_score"":0.997,""n_substitutions"":19},{""residue"":75,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":106,""mean_score"":0.9949,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7037076301865794,3591,0.6733500417710944,AlphaMissense,PARK7,Q99497,2026-05-26 11:25:37.824922+00:00
"[{""residue"":105,""mean_score"":0.995,""n_substitutions"":19},{""residue"":321,""mean_score"":0.9946,""n_substitutions"":19},{""residue"":130,""mean_score"":0.9943,""n_substitutions"":19},{""residue"":77,""mean_score"":0.9904,""n_substitutions"":19},{""residue"":320,""mean_score"":0.9852,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4974376842105261,7125,0.43115789473684213,AlphaMissense,GIPR,Q99527,2026-05-26 11:25:37.824922+00:00
"[{""residue"":292,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":916,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":277,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":920,""mean_score"":0.9981,""n_substitutions"":19},{""residue"":402,""mean_score"":0.9968,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5733891049023933,24947,0.5127269812001443,AlphaMissense,ATXN2,Q99700,2026-05-26 11:25:37.824922+00:00
"[{""residue"":23,""mean_score"":0.9633,""n_substitutions"":19},{""residue"":254,""mean_score"":0.9607,""n_substitutions"":19},{""residue"":161,""mean_score"":0.9576,""n_substitutions"":19},{""residue"":17,""mean_score"":0.9569,""n_substitutions"":19},{""residue"":124,""mean_score"":0.9503,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.585609760032265,4959,0.5357935067553943,AlphaMissense,HSD17B10,Q99714,2026-05-26 11:25:37.824922+00:00
"[{""residue"":195,""mean_score"":0.996,""n_substitutions"":19},{""residue"":131,""mean_score"":0.995,""n_substitutions"":19},{""residue"":108,""mean_score"":0.993,""n_substitutions"":19},{""residue"":118,""mean_score"":0.9925,""n_substitutions"":19},{""residue"":102,""mean_score"":0.9914,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6515796082133579,4237,0.616237904177484,AlphaMissense,SIGMAR1,Q99720,2026-05-26 11:25:37.824922+00:00
"[{""residue"":114,""mean_score"":0.9936,""n_substitutions"":19},{""residue"":113,""mean_score"":0.9902,""n_substitutions"":19},{""residue"":14,""mean_score"":0.9857,""n_substitutions"":19},{""residue"":15,""mean_score"":0.9831,""n_substitutions"":19},{""residue"":50,""mean_score"":0.9794,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5367119667590032,3610,0.47174515235457065,AlphaMissense,NTPCR,Q9BSD7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":120,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":155,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":190,""mean_score"":0.999,""n_substitutions"":19},{""residue"":158,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":186,""mean_score"":0.9966,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6306048141681203,4009,0.5794462459466201,AlphaMissense,DUSP26,Q9BV47,2026-05-26 11:25:37.824922+00:00
"[{""residue"":21,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":113,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":150,""mean_score"":0.9968,""n_substitutions"":19},{""residue"":281,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":322,""mean_score"":0.996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7539515337423307,6194,0.7399095899257346,AlphaMissense,MLST8,Q9BVC4,2026-05-26 11:25:37.824922+00:00
"[{""residue"":154,""mean_score"":0.999,""n_substitutions"":19},{""residue"":135,""mean_score"":0.999,""n_substitutions"":19},{""residue"":140,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":194,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":21,""mean_score"":0.998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6940252940042424,5187,0.6622325043377675,AlphaMissense,TSSK6,Q9BXA6,2026-05-26 11:25:37.824922+00:00
"[{""residue"":384,""mean_score"":0.9853,""n_substitutions"":19},{""residue"":435,""mean_score"":0.9818,""n_substitutions"":19},{""residue"":362,""mean_score"":0.9794,""n_substitutions"":19},{""residue"":385,""mean_score"":0.977,""n_substitutions"":19},{""residue"":281,""mean_score"":0.9769,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.44854710571609835,11039,0.3534740465621886,AlphaMissense,PINK1,Q9BXM7,2026-05-26 11:25:37.824922+00:00
"[{""residue"":54,""mean_score"":0.9211,""n_substitutions"":19},{""residue"":88,""mean_score"":0.8975,""n_substitutions"":19},{""residue"":77,""mean_score"":0.8969,""n_substitutions"":19},{""residue"":74,""mean_score"":0.8838,""n_substitutions"":19},{""residue"":59,""mean_score"":0.8681,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5084960816137267,4313,0.4363552051936007,AlphaMissense,ANGPTL3,Q9BXS1,2026-05-26 11:25:37.824922+00:00
