source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
35878668,paper,CDK4,target,inhibits,CHEMBL3545110,compound,0.3550131916999817,"Structure-guided design and development of cyclin-dependent kinase 4/6 inhibitors: A review on therapeutic implications.. Cyclin-dependent kinase 6 (EC 2.7.11.22) play significant roles in numerous biological processes and triggers cell cycle events. CDK6 controlled the transcriptional regulation. A dysregulated function of CDK6 is linked with the development of progression of multiple tumor types. Thus, it is considered as an effective drug target for cancer therapy. Based on the direct roles o",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
36724959,paper,AR,target,inhibits,CHEMBL836,compound,0.385486900806427,"Phenylephrine-Induced Contraction in Guinea Pig Thoracic Aorta Is Triggered by Stimulation of α1L-Adrenoceptors Functionally Coupled with Store-Operated Ca2+ Channels and Voltage-Dependent Ca2+ Channels.. We examined whether the α1L-adrenoceptor (AR), which shows low affinity (pA2 < 9) for prazosin (an α1-AR antagonist) and high affinity (pA2 ≈ 10) for tamsulosin/silodosin (α1A-AR antagonists), is involved in phenylephrine-induced contractions in the guinea pig (GP) thoracic aorta (TA). Intracel",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
40318736,paper,ROCK2,target,inhibits,CHEMBL2005186,compound,0.5580227971076965,Belumosudil for Chronic Graft-Versus-Host Disease: Analysis of Long-Term Results from the KD025-208 and ROCKstar Studies.. Belumosudil is an oral selective rho-associated coiled-coil-containing protein kinase-2 (ROCK2) inhibitor approved for the treatment of chronic graft-versus-host disease (cGVHD) following an allogeneic hematopoietic cell transplant in patients aged ≥12 years after failure of ≥2 prior systemic lines of therapy. The KD025-208 (NCT02841995) and KD025-213 (ROCKstar; NCT03640481),Partial,direction reversed: object compound is a genuine inhibitor of subject target,
31714636,paper,HMGCR,target,inhibits,CHEMBL2364655,compound,0.38985541462898254,"Lipid lowering and Alzheimer disease risk: A mendelian randomization study.. OBJECTIVE: To examine whether genetic variation affecting the expression or function of lipid-lowering drug targets is associated with Alzheimer disease (AD) risk, to evaluate the potential impact of long-term exposure to corresponding therapeutics. METHODS: We conducted Mendelian randomization analyses using variants in genes that encode the protein targets of several approved lipid-lowering drug classes: HMGCR (encodi",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
36185300,paper,CHEMBL2105719,compound,inhibits,EGFR,target,0.48166486620903015,"Comparative kinase and cancer cell panel profiling of kinase inhibitors approved for clinical use from 2018 to 2020.. During the last two decades, kinase inhibitors have become the major drug class for targeted cancer therapy. Although the number of approved kinase inhibitors increases rapidly, comprehensive in vitro profiling and comparison of inhibitor activities is often lacking in the public domain. Here we report the extensive profiling and comparison of 21 kinase inhibitors approved by the",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
36901954,paper,CDK4,target,inhibits,PIK3CA,target,0.3122531473636627,"Drugging the PI3K/AKT/mTOR Pathway in ER+ Breast Cancer.. The frequent activation of the PI3K/AKT/mTOR pathway and its crucial role in estrogen receptor-positive (ER+) breast cancer tumorigenesis and drug resistance has made it a highly attractive therapeutic target in this breast cancer subtype. Consequently, the number of new inhibitors in clinical development targeting this pathway has drastically increased. Among these, the PIK3CA isoform-specific inhibitor alpelisib and the pan-AKT inhibito",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
36231025,paper,HER2,target,inhibits,EGFR,target,0.5275431871414185,"Pyrotinib Targeted EGFR-STAT3/CD24 Loop-Mediated Cell Viability in TSC.. Pyrotinib is an irreversible pan-ErbB receptor tyrosine kinase inhibitor, designed for the therapy of HER2-positive breast cancers. Inhibition of the epidermal growth factor receptor (EGFR, HER family) efficiently and selectively suppresses the proliferation of human TSC2-deficient smooth muscle cells and reverses lung changes in LAM/TSC. Our pilot study indicated that pyrotinib dramatically restrained the vitality of TSC2-",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
32535274,paper,CHEMBL59,compound,inhibits,PINK1,target,0.40368202328681946,"Oxidized nicotinamide adenine dinucleotide-dependent mitochondrial deacetylase sirtuin-3 as a potential therapeutic target of Parkinson's disease.. Mitochondrial impairment is associated with progressive dopamine (DA) neuron degeneration in Parkinson's disease (PD). Recent findings highlight that Sirtuin-3 (SIRT3), a mitochondrial protein, is an oxidized nicotinamide adenine dinucleotide (NAD+)-dependent deacetylase and a key modulator in maintaining integrity and functions of mitochondria. SIRT",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
38596295,paper,LAG3,target,inhibits,CHEMBL3833373,compound,0.3145271837711334,"Promising immunotherapy targets: TIM3, LAG3, and TIGIT joined the party.. Immune checkpoint inhibitors (ICIs) have shown great promise as immunotherapy for restoring T cell function and reactivating anti-tumor immunity. The US Food and Drug Administration (FDA) approved the first immune checkpoint inhibitor, ipilimumab, in 2011 for advanced melanoma patients, leading to significant improvements in survival rates. Subsequently, other immune checkpoint-targeting antibodies were tested. Currently, ",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
41443411,paper,BRAF,target,inhibits,EGFR,target,0.368787556886673,Cetuximab rechallenge in molecularly selected metastatic colorectal cancer: the randomized CAVE-2 GOIM trial.. BACKGROUND: Anti-epidermal growth factor receptor (EGFR) drug rechallenge could be of therapeutic value in a subgroup of refractory metastatic colorectal cancer (mCRC). PATIENTS AND METHODS: The randomized phase II CAVE-2 GOIM trial compared two rechallenge regimens in RAS/BRAF wild-type mCRC (cetuximab monotherapy or in combination with avelumab). Patients were selected according to ba,No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
34086160,paper,CHEMBL419213,compound,inhibits,CHEMBL1560,compound,0.4472239315509796,"Purification and characterization of angiotensin-converting enzyme (ACE) from sheep lung.. Angiotensin-converting enzyme (ACE, EC 3.4.15.1) in the renin-angiotensin system regulates blood pressure by catalyzing angiotensin I to the vasoconstrictor angiotensin II. In this study, the ACE was purified and characterized from sheep lung. The kinetic properties of the ACE were designated. The inhibition effect of captopril, a specific ACE inhibitor, was determined. ACE was purified from sheep lung usi",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
34904909,paper,EZH2,target,inhibits,CHEMBL3414621,compound,0.5202150940895081,"Tazemetostat: a treatment option for relapsed/refractory follicular lymphoma.. INTRODUCTION: Follicular lymphoma (FL) is the second most common form of B cell lymphoma and generally presents as an indolent and relatively slow-growing tumor. However, most FLs are incurable with a shortening of subsequent responses. Therefore, novel and more effective treatments are desperately needed. Tazemetostat is a first-in-class, selective, oral inhibitor of EZH2, a lysine methyltransferase that is mutated i",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
37980453,paper,CHEMBL3701238,compound,inhibits,FGFR1,target,0.573796272277832,"Efficacy of futibatinib, an irreversible fibroblast growth factor receptor inhibitor, in FGFR-altered breast cancer.. Several alterations in fibroblast growth factor receptor (FGFR) genes have been found in breast cancer; however, they have not been well characterized as therapeutic targets. Futibatinib (TAS-120; Taiho) is a novel, selective, pan-FGFR inhibitor that inhibits FGFR1-4 at nanomolar concentrations. We sought to determine futibatinib's efficacy in breast cancer models. Nine breast ca",Yes,,
40238068,paper,HER3,target,inhibits,HER2,target,0.30093467235565186,"Targeting Lung Cancer with Precision: The ADC Therapeutic Revolution.. PURPOSE OF REVIEW: This review explores the evolving role of antibody-drug conjugates (ADCs) in lung cancer treatment, with a focus on their application in non-small cell lung cancer (NSCLC) and small cell lung cancer (SCLC). It highlights advancements in ADC design, mechanisms of action, and key outcomes from recent clinical trials. RECENT FINDINGS: ADCs have introduced a new level of precision in oncology by targeting tumor",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
38522181,paper,CHEMBL4298124,compound,inhibits,VHL,target,0.3737855851650238,"If it's a target, it's a pan-cancer target: Tissue is not the issue.. Cancer is traditionally diagnosed and treated on the basis of its organ of origin (e.g., lung or colon cancer). However, organ-of-origin diagnostics does not reveal the underlying oncogenic drivers. Fortunately, molecular diagnostics have advanced at a breathtaking pace, and it is increasingly apparent that cancer is a disease of the genome. Hence, we now have multiple genomic biomarker-based, tissue-agnostic Food and Drug Adm",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
36192552,paper,CHEMBL4298213,compound,inhibits,GCGR,target,0.4931491017341614,"Glucagon receptor antagonist volagidemab in type 1 diabetes: a 12-week, randomized, double-blind, phase 2 trial.. Hyperglucagonemia contributes to hyperglycemia in patients with type 1 diabetes (T1D); however, novel therapeutics that block glucagon action could improve glycemic control. This phase 2 study evaluated the safety and efficacy of volagidemab, an antagonistic monoclonal glucagon receptor (GCGR) antibody, as an adjunct to insulin therapy in adults with T1D. The primary endpoint was cha",Yes,,
39481798,paper,EGFR,target,inhibits,ABCB1,target,0.5316159129142761,"Mobocertinib antagonizes multidrug resistance in ABCB1- and ABCG2-overexpressing cancer cells: In vitro and in vivo studies.. Overexpression of ATP-binding cassette (ABC) transporters, particularly ABCB1 and ABCG2, strongly correlates with multidrug resistance (MDR), rendering cancer chemotherapy ineffective. Exploration and identification of novel inhibitors targeting ABCB1 and ABCG2 are necessary to overcome the related MDR. Mobocertinib is an approved EGFR/HER2 inhibitor for non-small cell lu",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
